ORDER_ID,CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
167,13337,C13337,C13337,11/19/2008 12:00:00.000 AM,11/19/2008 04:34:16.169 AM,11.15,WE355 ,12/10/2008 12:00:00.000 AM,20/12/08
168,10405,C10405,C10405,2/23/2008 12:00:00.000 AM,2/23/2008 08:47:44.295 PM,11.15,WE283 ,3/2/2008 12:00:00.000 AM,10/03/08
169,12966,C12966,C12966,3/31/2008 12:00:00.000 AM,3/31/2008 06:57:39.114 PM,11.15,SW142 ,4/20/2008 12:00:00.000 AM,30/04/08
170,12992,C12992,C12992,3/28/2008 12:00:00.000 AM,3/28/2008 02:22:36.169 AM,11.15,WE421 ,4/3/2008 12:00:00.000 AM,19/04/08
171,10018,C10018,C10018,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,11.15,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
172,13180,C13180,C13180,1/3/2008 12:00:00.000 AM,1/3/2008 03:47:56.111 PM,11.15,SC259 ,2/10/2008 12:00:00.000 AM,20/02/08
173,11918,C11918,C11918,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,11.15,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
174,11448,C11448,C11448,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,11.15,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
175,10945,C10945,C10945,2/23/2008 12:00:00.000 AM,2/23/2008 08:47:44.295 PM,11.15,WE283 ,3/2/2008 12:00:00.000 AM,10/03/08
176,11315,C11315,C11315,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,11.15,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
177,11706,C11706,C11706,8/19/2008 12:00:00.000 AM,8/19/2008 01:34:16.169 AM,11.15,SE403 ,8/29/2008 12:00:00.000 AM,09/09/08
178,10013,C10013,C10013,11/9/2008 12:00:00.000 AM,11/9/2008 05:33:26.077 PM,38.99,SE397 ,12/8/2008 12:00:00.000 AM,20/12/08
179,13273,C13273,C13273,1/3/2008 12:00:00.000 AM,1/3/2008 03:47:56.111 PM,19.85,SC259 ,2/10/2008 12:00:00.000 AM,20/02/08
180,11508,C11508,C11508,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,6.38,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
181,12012,C12012,C12012,11/11/2008 12:00:00.000 AM,11/11/2008 09:47:56.111 PM,24.08,WE220 ,12/16/2008 12:00:00.000 AM,25/12/08
182,11063,C11063,C11063,2/26/2008 12:00:00.000 AM,2/26/2008 10:25:36.169 AM,11.35,SC391 ,3/20/2008 12:00:00.000 AM,07/04/08
183,12632,C12632,C12632,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,6.87,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
184,11958,C11958,C11958,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,5.85,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
185,13340,C13340,C13340,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,11.15,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
186,12096,C12096,C12096,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,13.7,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
187,13112,C13112,C13112,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,11.45,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
188,10854,C10854,C10854,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,11.15,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
189,11026,C11026,C11026,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,22.77,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
190,13080,C13080,C13080,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,17.23,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
191,12739,C12739,C12739,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,1.49,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
192,11457,C11457,C11457,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,27.99,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
193,10520,C10520,C10520,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,18.24,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
194,12527,C12527,C12527,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,33.85,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
195,12120,C12120,C12120,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,5.85,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
196,12458,C12458,C12458,9/12/2008 12:00:00.000 AM,9/12/2008 06:11:26.077 AM,11.15,SE136 ,9/29/2008 12:00:00.000 AM,09/10/08
197,13318,C13318,C13318,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,12.5,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
198,12291,C12291,C12291,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,35.42,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
199,10810,C10810,C10810,9/10/2008 12:00:00.000 AM,9/10/2008 08:27:55.166 PM,29.79,SE271 ,9/30/2008 12:00:00.000 AM,10/09/08
200,12951,C12951,C12951,12/16/2008 12:00:00.000 AM,12/16/2008 07:32:59.136 AM,17.9,SW346 ,1/1/2009 12:00:00.000 AM,05/01/09
201,11478,C11478,C11478,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,16.85,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
202,11442,C11442,C11442,4/13/2008 12:00:00.000 AM,4/13/2008 11:47:55.166 PM,33.99,WE151 ,4/22/2008 12:00:00.000 AM,29/04/08
203,10080,C10080,C10080,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,13.77,RP121 ,3/16/2009 05:47:25.000 PM,05/08/09
204,12579,C12579,C12579,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,21.97,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
205,12286,C12286,C12286,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,8.99,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
206,12789,C12789,C12789,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,30,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
207,12353,C12353,C12353,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,16.33,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
208,11522,C11522,C11522,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,28.55,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
209,11441,C11441,C11441,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,13.88,RP121 ,3/16/2009 05:47:25.000 PM,05/08/09
210,11626,C11626,C11626,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,14.28,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
211,10014,C10014,C10014,1/6/2008 12:00:00.000 AM,1/6/2008 06:23:54.169 PM,30,NW118 ,1/26/2008 12:00:00.000 AM,07/02/08
212,12997,C12997,C12997,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,16.83,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
213,10189,C10189,C10189,10/26/2008 12:00:00.000 AM,10/26/2008 08:07:39.114 PM,23.37,SC256 ,11/10/2008 12:00:00.000 AM,14/11/08
214,11560,C11560,C11560,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,6.15,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
215,11309,C11309,C11309,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,19.85,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
216,12477,C12477,C12477,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,9,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
217,11891,C11891,C11891,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,5.85,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
218,11337,C11337,C11337,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,11.15,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
219,10544,C10544,C10544,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,13.7,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
220,12274,C12274,C12274,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,6.37,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
221,10541,C10541,C10541,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,23.89,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
222,11967,C11967,C11967,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,48.52,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
223,12698,C12698,C12698,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,21.97,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
224,12187,C12187,C12187,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,21.97,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
225,13219,C13219,C13219,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,10.45,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
226,13454,C13454,C13454,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,43.89,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
227,11536,C11536,C11536,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,10.15,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
228,10939,C10939,C10939,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,16.33,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
229,12505,C12505,C12505,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,68.57,WE289 ,3/16/2009 05:47:25.000 PM,05/08/09
230,12653,C12653,C12653,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,14.28,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
231,11620,C11620,C11620,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,19.25,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
232,11735,C11735,C11735,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,23.78,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
233,11737,C11737,C11737,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,10.45,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
234,13077,C13077,C13077,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,50,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
235,10335,C10335,C10335,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,16.85,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
236,12179,C12179,C12179,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,19.25,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
237,13347,C13347,C13347,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,17.23,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
238,13264,C13264,C13264,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,29.79,SW211 ,3/16/2009 05:47:25.000 PM,05/08/09
239,12944,C12944,C12944,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,19.81,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
240,10521,C10521,C10521,11/3/2008 12:00:00.000 AM,11/3/2008 08:44:16.169 AM,29.88,NE178 ,12/1/2008 12:00:00.000 AM,20/12/08
241,11322,C11322,C11322,1/22/2008 12:00:00.000 AM,1/22/2008 10:39:06.075 PM,11.15,SE337 ,3/10/2008 12:00:00.000 AM,27/03/08
242,13500,C13500,C13500,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,12.85,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
243,11125,C11125,C11125,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,33.85,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
244,11023,C11023,C11023,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,6.38,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
245,11081,C11081,C11081,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,24.08,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
246,10408,C10408,C10408,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,18.45,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
247,12797,C12797,C12797,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,12.85,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
248,13460,C13460,C13460,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,6.37,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
249,12957,C12957,C12957,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,6.37,SW211 ,3/16/2009 05:47:25.000 PM,05/08/09
250,11939,C11939,C11939,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,6.37,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
251,10409,C10409,C10409,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,6.37,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
252,10345,C10345,C10345,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,6.37,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
253,12155,C12155,C12155,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,6.37,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
254,11869,C11869,C11869,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,6.37,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
255,12484,C12484,C12484,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,6.37,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
256,11806,C11806,C11806,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,6.37,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
257,10937,C10937,C10937,9/16/2007 12:00:00.000 AM,9/16/2007 09:11:26.077 AM,6.37,NE370 ,9/30/2007 12:00:00.000 AM,09/10/07
258,10623,C10623,C10623,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,6.37,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
259,13427,C13427,C13427,4/2/2008 12:00:00.000 AM,4/2/2008 04:33:44.265 PM,6.37,NW112 ,4/28/2008 12:00:00.000 AM,30/05/08
260,13441,C13441,C13441,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,6.37,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
261,13239,C13239,C13239,2/26/2008 12:00:00.000 AM,2/26/2008 10:25:36.169 AM,14.28,SC391 ,3/20/2008 12:00:00.000 AM,07/04/08
262,11592,C11592,C11592,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,14.28,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
263,11488,C11488,C11488,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,14.28,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
264,10404,C10404,C10404,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,14.28,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
265,10778,C10778,C10778,11/9/2008 12:00:00.000 AM,11/9/2008 05:33:26.077 PM,30,SE397 ,12/8/2008 12:00:00.000 AM,20/12/08
266,13398,C13398,C13398,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,16.85,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
267,12868,C12868,C12868,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,19.05,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
268,10804,C10804,C10804,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,21.97,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
269,12109,C12109,C12109,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,17.87,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
270,10544,C10544,C10544,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,13.25,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
271,10684,C10684,C10684,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,19.25,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
272,11957,C11957,C11957,1/1/2008 12:00:00.000 AM,1/1/2008 03:47:56.111 PM,23.78,WE418 ,2/2/2008 12:00:00.000 AM,10/02/08
273,12442,C12442,C12442,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,23.37,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
274,12523,C12523,C12523,11/25/2008 12:00:00.000 AM,11/25/2008 04:23:44.241 PM,6.15,NW244 ,12/7/2008 12:00:00.000 AM,15/12/08
275,12116,C12116,C12116,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,17.87,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
276,10589,C10589,C10589,10/22/2008 12:00:00.000 AM,10/22/2008 05:33:26.077 PM,43.89,NC229 ,11/8/2008 12:00:00.000 AM,20/11/08
277,13323,C13323,C13323,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,17.2,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
278,11364,C11364,C11364,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,9,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
279,10617,C10617,C10617,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,8.23,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
280,11103,C11103,C11103,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,8.23,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
281,12931,C12931,C12931,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,8.23,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
282,10458,C10458,C10458,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,8.23,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
283,11116,C11116,C11116,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,8.23,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
284,12802,C12802,C12802,3/31/2008 12:00:00.000 AM,3/31/2008 06:57:39.114 PM,8.23,SW142 ,4/20/2008 12:00:00.000 AM,30/04/08
285,11223,C11223,C11223,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,6.37,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
286,11912,C11912,C11912,5/19/2008 12:00:00.000 AM,5/19/2008 08:47:39.114 PM,6.37,SC388 ,6/2/2008 12:00:00.000 AM,15/06/08
287,11710,C11710,C11710,10/22/2008 12:00:00.000 AM,10/22/2008 05:33:26.077 PM,6.37,NC229 ,11/8/2008 12:00:00.000 AM,20/11/08
288,13267,C13267,C13267,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,6.37,RP121 ,3/16/2009 05:47:25.000 PM,05/08/09
289,10010,C10010,C10010,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,6.37,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
290,12861,C12861,C12861,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,6.37,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
291,11890,C11890,C11890,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,6.37,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
292,11749,C11749,C11749,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,6.37,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
293,10963,C10963,C10963,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,6.37,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
294,11336,C11336,C11336,8/10/2008 12:00:00.000 AM,8/10/2008 10:07:24.145 PM,6.37,NW382 ,9/8/2008 12:00:00.000 AM,10/08/08
295,11617,C11617,C11617,6/26/2008 12:00:00.000 AM,6/26/2008 03:29:06.075 PM,6.37,NC358 ,7/13/2008 12:00:00.000 AM,23/07/08
296,12258,C12258,C12258,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,6.37,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
297,10457,C10457,C10457,11/19/2008 12:00:00.000 AM,11/19/2008 04:34:16.169 AM,14.28,WE355 ,12/10/2008 12:00:00.000 AM,20/12/08
298,12302,C12302,C12302,4/29/2008 12:00:00.000 AM,4/29/2008 08:59:06.075 PM,14.28,WE349 ,6/15/2008 12:00:00.000 AM,27/06/08
299,12740,C12740,C12740,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,14.28,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
300,11511,C11511,C11511,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,14.28,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
301,12522,C12522,C12522,1/20/2008 12:00:00.000 AM,1/20/2008 08:43:54.169 PM,30,SW340 ,2/10/2008 12:00:00.000 AM,27/02/08
302,11459,C11459,C11459,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,16.85,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
303,11287,C11287,C11287,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,23.89,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
304,12161,C12161,C12161,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,43.89,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
305,11753,C11753,C11753,11/11/2008 12:00:00.000 AM,11/11/2008 09:47:56.111 PM,14.8,WE220 ,12/16/2008 12:00:00.000 AM,25/12/08
306,11742,C11742,C11742,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,17.6,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
307,10840,C10840,C10840,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,11.88,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
308,12055,C12055,C12055,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,13.33,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
309,12882,C12882,C12882,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,1.49,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
310,12122,C12122,C12122,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,8.99,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
311,12537,C12537,C12537,11/19/2008 12:00:00.000 AM,11/19/2008 04:34:16.169 AM,9.22,WE355 ,12/10/2008 12:00:00.000 AM,20/12/08
312,10154,C10154,C10154,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,7.02,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
313,11771,C11771,C11771,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,27.97,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
314,10954,C10954,C10954,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,13.82,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
315,13158,C13158,C13158,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,48.52,WE289 ,3/16/2009 05:47:25.000 PM,05/08/09
316,10252,C10252,C10252,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,8.15,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
317,13425,C13425,C13425,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,23.89,SC124 ,3/16/2009 05:47:25.000 PM,05/08/09
318,13027,C13027,C13027,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,16.27,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
319,10381,C10381,C10381,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,22.5,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
320,10413,C10413,C10413,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,26.87,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
321,12466,C12466,C12466,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,31.88,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
322,13020,C13020,C13020,5/13/2008 12:00:00.000 AM,5/13/2008 04:58:44.265 PM,30,NW313 ,5/28/2008 12:00:00.000 AM,30/05/08
323,12312,C12312,C12312,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,33.99,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
324,12547,C12547,C12547,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,33.99,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
325,13059,C13059,C13059,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,33.99,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
326,12926,C12926,C12926,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,33.99,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
327,13262,C13262,C13262,11/12/2008 12:00:00.000 AM,12/12/2008 03:19:56.043 AM,33.99,SE139 ,1/23/2009 12:00:00.000 AM,03/02/09
328,11433,C11433,C11433,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,33.99,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
329,13391,C13391,C13391,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,33.99,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
330,13366,C13366,C13366,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,33.99,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
331,10605,C10605,C10605,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,33.99,NE109 ,3/16/2009 05:47:25.000 PM,05/08/09
332,11546,C11546,C11546,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,33.99,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
333,11500,C11500,C11500,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,33.99,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
